id	id_documento	token	classificacao
18027	23	Jama	O
18028	23	##is	O
18029	23	soube	O
18030	23	da	O
18031	23	existência	O
18032	23	de	O
18033	23	jo	O
18034	23	##ias	O
18035	23	ou	O
18036	23	quaisquer	O
18037	23	outros	O
18038	23	presentes	O
18039	23	recebidos	O
18040	23	.	O
18041	23	[SEP]	O
18042	23	[CLS]	O
18043	23	Nunca	O
18044	23	vend	O
18045	23	##i	O
18046	23	nenhuma	O
18047	23	jo	O
18048	23	##ia	O
18049	23	,	O
18050	23	ofere	O
18051	23	##ci	O
18052	23	ou	O
18053	23	tiv	O
18054	23	##e	O
18055	23	posse	O
18056	23	.	O
18057	23	[SEP]	O
18058	23	[CLS]	O
18059	23	Nunca	O
18060	23	particip	O
18061	23	##ei	O
18062	23	de	O
18063	23	nenhuma	O
18064	23	trata	O
18065	23	##tiva	O
18066	23	,	O
18067	23	e	O
18068	23	nem	O
18069	23	auxil	O
18070	23	##ie	O
18071	23	##i	O
18072	23	nenhuma	O
18073	23	venda	O
18074	23	,	O
18075	23	nem	O
18076	23	de	O
18077	23	forma	O
18078	23	direta	O
18079	23	ou	O
18080	23	indire	O
18081	23	##ta	O
18082	23	""""	O
18083	23	,	O
18084	23	disse	O
18085	23	no	O
18086	23	domingo	B-TEMPO
18087	23	(	O
18088	23	13	B-TEMPO
18089	23	/	I-TEMPO
18090	23	8	I-TEMPO
18091	23	)	O
18092	23	,	O
18093	23	em	O
18094	23	nota	O
18095	23	à	O
18096	23	imprensa	O
18097	23	de	O
18098	23	madrugada	O
18099	23	.	O
18100	23	[SEP]	O
18101	23	[CLS]	O
18102	23	Jama	O
18103	23	##is	O
18104	23	particip	O
18105	23	##ei	O
18106	23	ou	O
18107	23	ajud	O
18108	23	##ei	O
18109	23	de	O
18110	23	qualquer	O
18111	23	forma	O
18112	23	qualquer	O
18113	23	pessoa	O
18114	23	a	O
18115	23	realizar	O
18116	23	nenhuma	O
18117	23	negociação	O
18118	23	ou	O
18119	23	venda	O
18120	23	""""	O
18121	23	,	O
18122	23	continuou	O
18123	23	.	O
18124	23	[SEP]	O
18125	23	[CLS]	O
18126	23	Na	O
18127	23	ter	B-TEMPO
18128	23	##ça	B-TEMPO
18129	23	-	I-TEMPO
18130	23	feira	I-TEMPO
18131	23	(	O
18132	23	15	B-TEMPO
18133	23	/	I-TEMPO
18134	23	8	I-TEMPO
18135	23	)	O
18136	23	,	O
18137	23	no	O
18138	23	entanto	O
18139	23	,	O
18140	23	Wa	B-PESSOA
18141	23	##s	B-PESSOA
18142	23	##se	B-PESSOA
18143	23	##f	B-PESSOA
18144	23	convocou	O
18145	23	a	O
18146	23	imprensa	O
18147	23	e	O
18148	23	assumiu	O
18149	23	ter	O
18150	23	comprado	O
18151	23	o	O
18152	23	relógio	O
18153	23	Rol	B-ORGANIZACAO
18154	23	##ex	B-ORGANIZACAO
18155	23	para	O
18156	23	""""	O
18157	23	cumprir	O
18158	23	decisão	O
18159	23	do	O
18160	23	Tribunal	B-ORGANIZACAO
18161	23	de	I-ORGANIZACAO
18162	23	Contas	I-ORGANIZACAO
18163	23	da	I-ORGANIZACAO
18164	23	União	I-ORGANIZACAO
18165	23	(	O
18166	23	T	B-ORGANIZACAO
18167	23	##C	B-ORGANIZACAO
18168	23	##U	B-ORGANIZACAO
18169	23	)	O
18170	23	”	O
18171	23	.	O
18172	23	[SEP]	O
18173	23	[CLS]	O
18174	23	Três	B-TEMPO
18175	23	anos	I-TEMPO
18176	23	atrás	O
18177	23	,	O
18178	23	em	O
18179	23	outubro	B-TEMPO
18180	23	de	I-TEMPO
18181	23	2019	I-TEMPO
18182	23	,	O
18183	23	o	O
18184	23	advogado	O
18185	23	respondeu	O
18186	23	com	O
18187	23	iron	O
18188	23	##ia	O
18189	23	a	O
18190	23	uma	O
18191	23	pergunta	O
18192	23	sobre	O
18193	23	o	O
18194	23	para	O
18195	23	##deiro	O
18196	23	de	O
18197	23	Queiroz	B-PESSOA
18198	23	,	O
18199	23	que	O
18200	23	havia	O
18201	23	desaparecido	O
18202	23	e	O
18203	23	era	O
18204	23	procurado	O
18205	23	por	O
18206	23	investigadores	O
18207	23	.	O
18208	23	[SEP]	O
18209	23	[CLS]	O
18210	23	Como	O
18211	23	é	O
18212	23	que	O
18213	23	vou	O
18214	23	saber	O
18215	23	(	O
18216	23	sobre	O
18217	23	o	O
18218	23	para	O
18219	23	##deiro	O
18220	23	de	O
18221	23	Queiroz	B-PESSOA
18222	23	)	O
18223	23	?	O
18224	23	[SEP]	O
18225	23	[CLS]	O
18226	23	Ele	O
18227	23	tem	O
18228	23	um	O
18229	23	CP	O
18230	23	##F	O
18231	23	e	O
18232	23	eu	O
18233	23	tenho	O
18234	23	outro	O
18235	23	(	O
18236	23	.	O
18237	23	.	O
18238	23	.	O
18239	23	)	O
18240	23	[SEP]	O
18241	23	[CLS]	O
18242	23	Não	O
18243	23	sei	O
18244	23	onde	O
18245	23	está	O
18246	23	,	O
18247	23	não	O
18248	23	tenho	O
18249	23	informação	O
18250	23	""""	O
18251	23	,	O
18252	23	disse	O
18253	23	então	O
18254	23	Wa	B-PESSOA
18255	23	##s	B-PESSOA
18256	23	##se	B-PESSOA
18257	23	##f	B-PESSOA
18258	23	ao	O
18259	23	jornal	O
18260	23	[SEP]	O
18261	23	[CLS]	O
18262	23	O	B-ORGANIZACAO
18263	23	Estado	I-ORGANIZACAO
18264	23	de	I-ORGANIZACAO
18265	23	São	I-ORGANIZACAO
18266	23	Paulo	I-ORGANIZACAO
18267	23	.	O
18268	23	[SEP]	O
18269	23	[CLS]	O
18270	23	Em	O
18271	23	operação	O
18272	23	da	O
18273	23	P	B-ORGANIZACAO
18274	23	##F	B-ORGANIZACAO
18275	23	em	O
18276	23	junho	B-TEMPO
18277	23	do	I-TEMPO
18278	23	ano	I-TEMPO
18279	23	seguinte	I-TEMPO
18280	23	,	O
18281	23	Queiroz	B-PESSOA
18282	23	foi	O
18283	23	encontrado	O
18284	23	escondido	O
18285	23	em	O
18286	23	uma	O
18287	23	casa	O
18288	23	no	O
18289	23	bairro	B-LOCAL
18290	23	Jardim	I-LOCAL
18291	23	dos	I-LOCAL
18292	23	Pinheiros	I-LOCAL
18293	23	,	O
18294	23	em	O
18295	23	At	B-LOCAL
18296	23	##iba	B-LOCAL
18297	23	##ia	B-LOCAL
18298	23	(	O
18299	23	SP	B-LOCAL
18300	23	)	O
18301	23	,	O
18302	23	pertencente	O
18303	23	a	O
18304	23	Wa	B-PESSOA
18305	23	##s	B-PESSOA
18306	23	##se	B-PESSOA
18307	23	##f	B-PESSOA
18308	23	.	O
18309	23	[SEP]	O
18310	23	[CLS]	O
18311	23	Ent	O
18312	23	##end	O
18313	23	##a	O
18314	23	o	O
18315	23	caso	O
18316	23	das	O
18317	23	j	O
18318	23	##óias	O
18319	23	[SEP]	O
18320	23	[CLS]	O
18321	23	O	O
18322	23	Rol	B-ORGANIZACAO
18323	23	##ex	B-ORGANIZACAO
18324	23	foi	O
18325	23	dado	O
18326	23	de	O
18327	23	presente	O
18328	23	a	O
18329	23	Bols	B-PESSOA
18330	23	##ona	B-PESSOA
18331	23	##ro	B-PESSOA
18332	23	por	O
18333	23	autoridades	O
18334	23	da	O
18335	23	Arábia	B-LOCAL
18336	23	Saudita	I-LOCAL
18337	23	em	O
18338	23	2019	B-TEMPO
18339	23	,	O
18340	23	durante	O
18341	23	visita	O
18342	23	do	O
18343	23	ex	O
18344	23	-	O
18345	23	presidente	O
18346	23	ao	O
18347	23	país	O
18348	23	.	O
18349	23	[SEP]	O
18350	23	[CLS]	O
18351	23	O	O
18352	23	relógio	O
18353	23	teria	O
18354	23	sido	O
18355	23	vendido	O
18356	23	ilegal	O
18357	23	##mente	O
18358	23	pelo	O
18359	23	então	O
18360	23	ajuda	O
18361	23	##nte	O
18362	23	de	O
18363	23	ordens	O
18364	23	de	O
18365	23	Bols	B-PESSOA
18366	23	##ona	B-PESSOA
18367	23	##ro	B-PESSOA
18368	23	Mauro	B-PESSOA
18369	23	C	I-PESSOA
18370	23	##id	I-PESSOA
18371	23	,	O
18372	23	segundo	O
18373	23	a	O
18374	23	polícia	O
18375	23	.	O
18376	23	[SEP]	O
18377	23	[CLS]	O
18378	23	Em	O
18379	23	março	B-TEMPO
18380	23	deste	I-TEMPO
18381	23	ano	I-TEMPO
18382	23	,	O
18383	23	o	O
18384	23	T	B-ORGANIZACAO
18385	23	##C	B-ORGANIZACAO
18386	23	##U	B-ORGANIZACAO
18387	23	determinou	O
18388	23	que	O
18389	23	Bols	B-PESSOA
18390	23	##ona	B-PESSOA
18391	23	##ro	B-PESSOA
18392	23	entrega	O
18393	23	##s	O
18394	23	##se	O
18395	23	um	O
18396	23	conjunto	O
18397	23	de	O
18398	23	jo	O
18399	23	##ias	O
18400	23	suí	O
18401	23	##ças	O
18402	23	de	O
18403	23	ouro	O
18404	23	branco	O
18405	23	da	O
18406	23	marca	O
18407	23	de	O
18408	23	luxo	O
18409	23	Cho	B-ORGANIZACAO
18410	23	##par	I-ORGANIZACAO
18411	23	##d	I-ORGANIZACAO
18412	23	,	O
18413	23	também	O
18414	23	presente	O
18415	23	do	O
18416	23	governo	B-ORGANIZACAO
18417	23	saud	I-ORGANIZACAO
18418	23	##ita	I-ORGANIZACAO
18419	23	.	O
18420	23	[SEP]	O
18421	23	[CLS]	O
18422	23	Após	O
18423	23	devol	O
18424	23	##ver	O
18425	23	a	O
18426	23	jo	O
18427	23	##ia	O
18428	23	,	O
18429	23	membros	O
18430	23	do	O
18431	23	entorno	O
18432	23	de	O
18433	23	Bols	B-PESSOA
18434	23	##ona	B-PESSOA
18435	23	##ro	B-PESSOA
18436	23	teriam	O
18437	23	dado	O
18438	23	início	O
18439	23	a	O
18440	23	uma	O
18441	23	operação	O
18442	23	para	O
18443	23	resgatar	O
18444	23	o	O
18445	23	relógio	O
18446	23	vendido	O
18447	23	nos	O
18448	23	EUA	B-LOCAL
18449	23	.	O
18450	23	[SEP]	O
18451	23	[CLS]	O
18452	23	Wa	B-PESSOA
18453	23	##s	B-PESSOA
18454	23	##se	B-PESSOA
18455	23	##f	B-PESSOA
18456	23	seria	O
18457	23	,	O
18458	23	segundo	O
18459	23	a	O
18460	23	investigação	O
18461	23	,	O
18462	23	o	O
18463	23	responsável	O
18464	23	escalado	O
18465	23	para	O
18466	23	viajar	O
18467	23	aos	O
18468	23	Estados	B-LOCAL
18469	23	Unidos	I-LOCAL
18470	23	para	O
18471	23	comp	O
18472	23	##rá	O
18473	23	-	O
18474	23	lo	O
18475	23	e	O
18476	23	traz	O
18477	23	##ê	O
18478	23	-	O
18479	23	lo	O
18480	23	.	O
18481	23	[SEP]	O
18482	23	[CLS]	O
18483	23	Antes	O
18484	23	de	O
18485	23	Wa	B-PESSOA
18486	23	##s	B-PESSOA
18487	23	##se	B-PESSOA
18488	23	##f	B-PESSOA
18489	23	confirmar	O
18490	23	a	O
18491	23	compra	O
18492	23	à	O
18493	23	imprensa	O
18494	23	,	O
18495	23	a	O
18496	23	P	B-ORGANIZACAO
18497	23	##F	B-ORGANIZACAO
18498	23	havia	O
18499	23	identificado	O
18500	23	uma	O
18501	23	viagem	O
18502	23	do	O
18503	23	advogado	O
18504	23	aos	O
18505	23	EUA	B-LOCAL
18506	23	,	O
18507	23	em	O
18508	23	11	B-TEMPO
18509	23	de	I-TEMPO
18510	23	março	I-TEMPO
18511	23	,	O
18512	23	além	O
18513	23	de	O
18514	23	uma	O
18515	23	série	O
18516	23	de	O
18517	23	conversas	O
18518	23	entre	O
18519	23	ele	O
18520	23	e	O
18521	23	Mauro	B-PESSOA
18522	23	C	I-PESSOA
18523	23	##id	I-PESSOA
18524	23	por	O
18525	23	Wh	O
18526	23	##ats	O
18527	23	##Ap	O
18528	23	##p	O
18529	23	.	O
18530	23	[SEP]	O
18531	23	[CLS]	O
18532	23	Além	O
18533	23	da	O
18534	23	residência	O
18535	23	de	O
18536	23	Wa	B-PESSOA
18537	23	##s	B-PESSOA
18538	23	##se	B-PESSOA
18539	23	##f	B-PESSOA
18540	23	,	O
18541	23	a	O
18542	23	operação	O
18543	23	def	O
18544	23	##la	O
18545	23	##gra	O
18546	23	##da	O
18547	23	ela	O
18548	23	P	B-ORGANIZACAO
18549	23	##F	B-ORGANIZACAO
18550	23	cumpri	O
18551	23	##u	O
18552	23	mandado	O
18553	23	##s	O
18554	23	de	O
18555	23	busca	O
18556	23	e	O
18557	23	apre	O
18558	23	##ensão	O
18559	23	nos	O
18560	23	endereço	O
18561	23	##s	O
18562	23	do	O
18563	23	general	O
18564	23	da	O
18565	23	reserva	O
18566	23	Mauro	B-PESSOA
18567	23	Cesar	I-PESSOA
18568	23	Lou	I-PESSOA
18569	23	##rena	I-PESSOA
18570	23	C	I-PESSOA
18571	23	##id	I-PESSOA
18572	23	,	O
18573	23	pai	O
18574	23	de	O
18575	23	Mauro	B-PESSOA
18576	23	C	I-PESSOA
18577	23	##id	I-PESSOA
18578	23	.	O
18579	23	[SEP]	O
18580	23	[CLS]	O
18581	23	Segundo	O
18582	23	a	O
18583	23	P	B-ORGANIZACAO
18584	23	##F	B-ORGANIZACAO
18585	23	,	O
18586	23	os	O
18587	23	investi	O
18588	23	##gados	O
18589	23	são	O
18590	23	suspeito	O
18591	23	##s	O
18592	23	de	O
18593	23	usar	O
18594	23	a	O
18595	23	estrutura	O
18596	23	do	O
18597	23	governo	O
18598	23	""""	O
18599	23	para	O
18600	23	desvia	O
18601	23	##r	O
18602	23	bens	O
18603	23	de	O
18604	23	alto	O
18605	23	valor	O
18606	23	patrim	O
18607	23	##onial	O
18608	23	,	O
18609	23	entregues	O
18610	23	por	O
18611	23	autoridades	O
18612	23	estrangeiras	O
18613	23	em	O
18614	23	missões	O
18615	23	oficiais	O
18616	23	a	O
18617	23	representantes	O
18618	23	do	O
18619	23	Estado	O
18620	23	brasileiro	O
18621	23	,	O
18622	23	por	O
18623	23	meio	O
18624	23	da	O
18625	23	venda	O
18626	23	desses	O
18627	23	itens	O
18628	23	no	O
18629	23	exterior	O
18630	23	""""	O
18631	23	.	O
18632	23	[SEP]	O
18633	23	[CLS]	O
18634	23	À	O
18635	23	Globo	B-ORGANIZACAO
18636	23	##New	B-ORGANIZACAO
18637	23	##s	B-ORGANIZACAO
18638	23	,	O
18639	23	o	O
18640	23	advogado	O
18641	23	criminal	O
18642	23	##ista	O
18643	23	Ce	B-PESSOA
18644	23	##zar	B-PESSOA
18645	23	Roberto	I-PESSOA
18646	23	Bit	I-PESSOA
18647	23	##tenc	I-PESSOA
18648	23	##ourt	I-PESSOA
18649	23	,	O
18650	23	responsável	O
18651	23	pela	O
18652	23	defesa	O
18653	23	do	O
18654	23	tenente	O
18655	23	-	O
18656	23	coronel	O
18657	23	Mauro	B-PESSOA
18658	23	C	I-PESSOA
18659	23	##id	I-PESSOA
18660	23	,	O
18661	23	disse	O
18662	23	que	O
18663	23	o	O
18664	23	ex	O
18665	23	-	O
18666	23	ajuda	O
18667	23	##nte	O
18668	23	de	O
18669	23	ordens	O
18670	23	de	O
18671	23	Bols	B-PESSOA
18672	23	##ona	B-PESSOA
18673	23	##ro	B-PESSOA
18674	23	é	O
18675	23	um	O
18676	23	“	O
18677	23	grande	O
18678	23	inj	O
18679	23	##ustiça	O
18680	23	##do	O
18681	23	”	O
18682	23	na	O
18683	23	investigação	O
18684	23	da	O
18685	23	P	B-ORGANIZACAO
18686	23	##F	B-ORGANIZACAO
18687	23	.	O
18688	23	[SEP]	O
18689	23	[CLS]	O
18690	23	Ele	O
18691	23	disse	O
18692	23	que	O
18693	23	ajuda	O
18694	23	##ntes	O
18695	23	militares	O
18696	23	como	O
18697	23	C	B-PESSOA
18698	23	##id	B-PESSOA
18699	23	cump	O
18700	23	##rem	O
18701	23	“	O
18702	23	ordens	O
18703	23	ilegais	O
18704	23	e	O
18705	23	inj	O
18706	23	##usta	O
18707	23	##s	O
18708	23	”	O
18709	23	dos	O
18710	23	chefes	O
18711	23	por	O
18712	23	causa	O
18713	23	da	O
18714	23	“	O
18715	23	ob	O
18716	23	##ediência	O
18717	23	hier	O
18718	23	##árqu	O
18719	23	##ica	O
18720	23	”	O
18721	23	.	O
18722	23	[SEP]	O
18723	23	[CLS]	O
18724	23	A	O
18725	23	jornalistas	O
18726	23	,	O
18727	23	nesta	O
18728	23	ter	B-TEMPO
18729	23	##ça	B-TEMPO
18730	23	-	I-TEMPO
18731	23	feira	I-TEMPO
18732	23	,	O
18733	23	Wa	B-PESSOA
18734	23	##s	B-PESSOA
18735	23	##se	B-PESSOA
18736	23	##f	B-PESSOA
18737	23	disse	O
18738	23	que	O
18739	23	sua	O
18740	23	viagem	O
18741	23	aos	O
18742	23	EUA	B-LOCAL
18743	23	teria	O
18744	23	""""	O
18745	23	fins	O
18746	23	pessoais	O
18747	23	""""	O
18748	23	.	O
18749	23	[SEP]	O
18750	23	[CLS]	O
18751	23	Ele	O
18752	23	também	O
18753	23	disse	O
18754	23	,	O
18755	23	no	O
18756	23	entanto	O
18757	23	,	O
18758	23	que	O
18759	23	comprou	O
18760	23	o	O
18761	23	Rol	B-ORGANIZACAO
18762	23	##ex	I-ORGANIZACAO
18763	23	com	O
18764	23	dinheiro	O
18765	23	vivo	O
18766	23	,	O
18767	23	""""	O
18768	23	do	O
18769	23	meu	O
18770	23	banco	O
18771	23	""""	O
18772	23	,	O
18773	23	e	O
18774	23	declarou	O
18775	23	a	O
18776	23	trans	O
18777	23	##ação	O
18778	23	à	O
18779	23	Rece	B-ORGANIZACAO
18780	23	##ita	B-ORGANIZACAO
18781	23	Federal	I-ORGANIZACAO
18782	23	.	O
18783	23	[SEP]	O
18784	23	[CLS]	O
18785	23	""""	O
18786	23	Comp	O
18787	23	##rei	O
18788	23	o	O
18789	23	relógio	O
18790	23	,	O
18791	23	a	O
18792	23	decisão	O
18793	23	foi	O
18794	23	minha	O
18795	23	,	O
18796	23	us	O
18797	23	##ei	O
18798	23	meus	O
18799	23	recursos	O
18800	23	,	O
18801	23	eu	O
18802	23	tenho	O
18803	23	a	O
18804	23	origem	O
18805	23	lí	O
18806	23	##ci	O
18807	23	##ta	O
18808	23	e	O
18809	23	legal	O
18810	23	dos	O
18811	23	meus	O
18812	23	recursos	O
18813	23	""""	O
18814	23	,	O
18815	23	afirmou	O
18816	23	.	O
18817	23	[SEP]	O
18818	23	[CLS]	O
18819	23	Na	O
18820	23	entrevista	O
18821	23	,	O
18822	23	ele	O
18823	23	afirmou	O
18824	23	que	O
18825	23	o	O
18826	23	objetivo	O
18827	23	da	O
18828	23	compra	O
18829	23	era	O
18830	23	""""	O
18831	23	devol	O
18832	23	##vê	O
18833	23	-	O
18834	23	lo	O
18835	23	à	O
18836	23	União	B-ORGANIZACAO
18837	23	,	O
18838	23	ao	O
18839	23	governo	B-ORGANIZACAO
18840	23	federal	I-ORGANIZACAO
18841	23	do	I-ORGANIZACAO
18842	23	Brasil	I-ORGANIZACAO
18843	23	,	O
18844	23	à	O
18845	23	Presidência	B-ORGANIZACAO
18846	23	da	I-ORGANIZACAO
18847	23	República	I-ORGANIZACAO
18848	23	,	O
18849	23	e	O
18850	23	isso	O
18851	23	inclusive	O
18852	23	por	O
18853	23	decisão	O
18854	23	do	O
18855	23	Tribunal	B-ORGANIZACAO
18856	23	de	I-ORGANIZACAO
18857	23	Contas	I-ORGANIZACAO
18858	23	da	I-ORGANIZACAO
18859	23	União	I-ORGANIZACAO
18860	23	""""	O
18861	23	.	O
18862	23	[SEP]	O
18863	23	[CLS]	O
18864	23	Segundo	O
18865	23	o	O
18866	23	advogado	O
18867	23	,	O
18868	23	o	O
18869	23	pedido	O
18870	23	de	O
18871	23	compra	O
18872	23	não	O
18873	23	partiu	O
18874	23	de	O
18875	23	Bols	B-PESSOA
18876	23	##ona	B-PESSOA
18877	23	##ro	B-PESSOA
18878	23	ou	O
18879	23	de	O
18880	23	C	B-PESSOA
18881	23	##id	B-PESSOA
18882	23	.	O
18883	23	[SEP]	O
18884	23	[CLS]	O
18885	23	Ele	O
18886	23	se	O
18887	23	recusou	O
18888	23	a	O
18889	23	informar	O
18890	23	para	O
18891	23	quem	O
18892	23	entregou	O
18893	23	o	O
18894	23	relógio	O
18895	23	.	O
18896	23	""""	O
18897	23	[SEP]	O
18898	23	[CLS]	O
18899	23	O	O
18900	23	governo	B-ORGANIZACAO
18901	23	do	I-ORGANIZACAO
18902	23	Brasil	I-ORGANIZACAO
18903	23	me	O
18904	23	deve	O
18905	23	R	O
18906	23	$	O
18907	23	300	O
18908	23	mil	O
18909	23	""""	O
18910	23	,	O
18911	23	disse	O
18912	23	também	O
18913	23	Wa	B-PESSOA
18914	23	##s	B-PESSOA
18915	23	##se	B-PESSOA
18916	23	##f	B-PESSOA
18917	23	,	O
18918	23	mostrando	O
18919	23	um	O
18920	23	reci	O
18921	23	##bo	O
18922	23	de	O
18923	23	compra	O
18924	23	de	O
18925	23	US	O
18926	23	$	O
18927	23	49	O
18928	23	mil	O
18929	23	.	O
18930	23	[SEP]	O
18931	23	[CLS]	O
18932	23	Ele	O
18933	23	justific	O
18934	23	##ou	O
18935	23	o	O
18936	23	pagamento	O
18937	23	em	O
18938	23	dinheiro	O
18939	23	vivo	O
18940	23	como	O
18941	23	forma	O
18942	23	de	O
18943	23	conseguir	O
18944	23	um	O
18945	23	""""	O
18946	23	descont	O
18947	23	##o	O
18948	23	""""	O
18949	23	.	O
18950	23	[SEP]	O
18951	23	[CLS]	O
18952	23	""""	O
18953	23	Consegu	O
18954	23	##i	O
18955	23	US	O
18956	23	$	O
18957	23	11	O
18958	23	mil	O
18959	23	dólares	O
18960	23	(	O
18961	23	de	O
18962	23	descont	O
18963	23	##o	O
18964	23	)	O
18965	23	.	O
18966	23	[SEP]	O
18967	23	[CLS]	O
18968	23	Se	O
18969	23	compras	O
18970	23	##se	O
18971	23	com	O
18972	23	cartão	O
18973	23	de	O
18974	23	crédito	O
18975	23	,	O
18976	23	pagar	O
18977	23	##ia	O
18978	23	no	O
18979	23	Brasil	B-LOCAL
18980	23	com	O
18981	23	5	O
18982	23	%	O
18983	23	de	O
18984	23	I	O
18985	23	##O	O
18986	23	##F	O
18987	23	.	O
18988	23	[SEP]	O
18989	23	[CLS]	O
18990	23	""""	O
18991	23	Am	O
18992	23	##igo	O
18993	23	dos	O
18994	23	Bols	B-PESSOA
18995	23	##ona	B-PESSOA
18996	23	##ro	B-PESSOA
18997	23	desde	O
18998	23	2014	B-TEMPO
18999	23	[SEP]	O
19000	23	[CLS]	O
19001	23	O	O
19002	23	advogado	O
19003	23	se	O
19004	23	tornou	O
19005	23	amigo	O
19006	23	do	O
19007	23	presidente	O
19008	23	da	O
19009	23	República	O
19010	23	e	O
19011	23	de	O
19012	23	sua	O
19013	23	família	O
19014	23	ainda	O
19015	23	em	O
19016	23	2014	B-TEMPO
19017	23	,	O
19018	23	e	O
19019	23	gosta	O
19020	23	de	O
19021	23	dizer	O
19022	23	que	O
19023	23	foi	O
19024	23	a	O
19025	23	primeira	O
19026	23	pessoa	O
19027	23	a	O
19028	23	dizer	O
19029	23	a	O
19030	23	Bols	B-PESSOA
19031	23	##ona	B-PESSOA
19032	23	##ro	B-PESSOA
19033	23	que	O
19034	23	ele	O
19035	23	deveria	O
19036	23	concorrer	O
19037	23	à	O
19038	23	Presidência	B-ORGANIZACAO
19039	23	da	I-ORGANIZACAO
19040	23	República	I-ORGANIZACAO
19041	23	,	O
19042	23	quando	O
19043	23	esta	O
19044	23	ainda	O
19045	23	era	O
19046	23	uma	O
19047	23	possibilidade	O
19048	23	distante	O
19049	23	para	O
19050	23	o	O
19051	23	então	O
19052	23	deputado	O
19053	23	federal	O
19054	23	.	O
19055	23	[SEP]	O
19056	23	[CLS]	O
19057	23	""""	O
19058	23	Eu	O
19059	23	não	O
19060	23	só	O
19061	23	fu	O
19062	23	##i	O
19063	23	o	O
19064	23	primeiro	O
19065	23	a	O
19066	23	acreditar	O
19067	23	no	O
19068	23	Bols	B-PESSOA
19069	23	##ona	B-PESSOA
19070	23	##ro	B-PESSOA
19071	23	,	O
19072	23	como	O
19073	23	fu	O
19074	23	##i	O
19075	23	o	O
19076	23	primeiro	O
19077	23	a	O
19078	23	colocar	O
19079	23	na	O
19080	23	cabeça	O
19081	23	dele	O
19082	23	a	O
19083	23	ideia	O
19084	23	de	O
19085	23	concorrer	O
19086	23	à	O
19087	23	Presidência	O
19088	23	""""	O
19089	23	,	O
19090	23	disse	O
19091	23	ele	O
19092	23	à	O
19093	23	colun	O
19094	23	##ista	O
19095	23	Tha	B-PESSOA
19096	23	##ís	B-PESSOA
19097	23	O	I-PESSOA
19098	23	##yama	I-PESSOA
19099	23	,	O
19100	23	do	O
19101	23	U	B-ORGANIZACAO
19102	23	##OL	B-ORGANIZACAO
19103	23	.	O
19104	23	[SEP]	O
19105	23	[CLS]	O
19106	23	""""	O
19107	23	Eu	O
19108	23	tinha	O
19109	23	acesso	O
19110	23	à	O
19111	23	Lava	B-OPERACAO
19112	23	Jato	I-OPERACAO
19113	23	,	O
19114	23	sabia	O
19115	23	que	O
19116	23	iriam	O
19117	23	ser	O
19118	23	todos	O
19119	23	presos	O
19120	23	.	O
19121	23	[SEP]	O
19122	23	[CLS]	O
19123	23	Fale	O
19124	23	##i	O
19125	23	para	O
19126	23	ele	O
19127	23	:	O
19128	23	o	O
19129	23	senhor	O
19130	23	vai	O
19131	23	ficar	O
19132	23	sozinho	O
19133	23	e	O
19134	23	sem	O
19135	23	concorrência	O
19136	23	no	O
19137	23	mercado	O
19138	23	.	O
19139	23	[SEP]	O
19140	23	[CLS]	O
19141	23	Eu	O
19142	23	prev	O
19143	23	##i	O
19144	23	o	O
19145	23	futuro	O
19146	23	""""	O
19147	23	,	O
19148	23	comenta	O
19149	23	.	O
19150	23	[SEP]	O
19151	23	[CLS]	O
19152	23	Na	O
19153	23	época	O
19154	23	,	O
19155	23	Freder	B-PESSOA
19156	23	##ick	B-PESSOA
19157	23	Wa	I-PESSOA
19158	23	##s	I-PESSOA
19159	23	##se	I-PESSOA
19160	23	##f	I-PESSOA
19161	23	era	O
19162	23	casado	O
19163	23	com	O
19164	23	a	O
19165	23	empres	O
19166	23	##ária	O
19167	23	Maria	B-PESSOA
19168	23	Cristina	I-PESSOA
19169	23	Bon	I-PESSOA
19170	23	##er	I-PESSOA
19171	23	Leo	I-PESSOA
19172	23	—	O
19173	23	ela	O
19174	23	se	O
19175	23	tornou	O
19176	23	amiga	O
19177	23	de	O
19178	23	Michelle	B-PESSOA
19179	23	Bols	I-PESSOA
19180	23	##ona	I-PESSOA
19181	23	##ro	I-PESSOA
19182	23	.	O
19183	23	[SEP]	O
19184	23	[CLS]	O
19185	23	Michelle	B-PESSOA
19186	23	e	O
19187	23	o	O
19188	23	ex	O
19189	23	-	O
19190	23	presidente	O
19191	23	passaram	O
19192	23	a	O
19193	23	frequentar	O
19194	23	a	O
19195	23	casa	O
19196	23	dos	O
19197	23	dois	O
19198	23	.	O
19199	23	[SEP]	O
19200	23	[CLS]	O
19201	23	Em	O
19202	23	2015	B-TEMPO
19203	23	,	O
19204	23	Bols	B-PESSOA
19205	23	##ona	B-PESSOA
19206	23	##ro	B-PESSOA
19207	23	chegou	O
19208	23	a	O
19209	23	comprar	O
19210	23	um	O
19211	23	veículo	O
19212	23	S	O
19213	23	##U	O
19214	23	##V	O
19215	23	da	O
19216	23	marca	O
19217	23	Land	B-ORGANIZACAO
19218	23	Ro	I-ORGANIZACAO
19219	23	##ver	I-ORGANIZACAO
19220	23	de	O
19221	23	uma	O
19222	23	das	O
19223	23	empresas	O
19224	23	de	O
19225	23	Cristina	B-PESSOA
19226	23	,	O
19227	23	por	O
